ini,end,wsize,mid_win,id
77605001,77625001,20000,77615001,5175
77620001,77640001,20000,77630001,5176
77635001,77655001,20000,77645001,5177
77650001,77670001,20000,77660001,5178
77665001,77685001,20000,77675001,5179
77680001,77700001,20000,77690001,5180
77695001,77715001,20000,77705001,5181
77710001,77730001,20000,77720001,5182
77725001,77745001,20000,77735001,5183
77740001,77760001,20000,77750001,5184
77755001,77775001,20000,77765001,5185
77770001,77790001,20000,77780001,5186
77785001,77805001,20000,77795001,5187
77800001,77820001,20000,77810001,5188
77815001,77835001,20000,77825001,5189
77830001,77850001,20000,77840001,5190
77845001,77865001,20000,77855001,5191
77860001,77880001,20000,77870001,5192
77875001,77895001,20000,77885001,5193
77890001,77910001,20000,77900001,5194
77905001,77925001,20000,77915001,5195
77920001,77940001,20000,77930001,5196
77935001,77955001,20000,77945001,5197
77950001,77970001,20000,77960001,5198
77965001,77985001,20000,77975001,5199
77980001,78000001,20000,77990001,5200
77995001,78015001,20000,78005001,5201
78010001,78030001,20000,78020001,5202
78025001,78045001,20000,78035001,5203
78040001,78060001,20000,78050001,5204
78055001,78075001,20000,78065001,5205
78070001,78090001,20000,78080001,5206
78085001,78105001,20000,78095001,5207
78100001,78120001,20000,78110001,5208
78115001,78135001,20000,78125001,5209
78130001,78150001,20000,78140001,5210
78145001,78165001,20000,78155001,5211
78160001,78180001,20000,78170001,5212
78175001,78195001,20000,78185001,5213
78190001,78210001,20000,78200001,5214
78205001,78225001,20000,78215001,5215
78220001,78240001,20000,78230001,5216
78235001,78255001,20000,78245001,5217
78250001,78270001,20000,78260001,5218
78265001,78285001,20000,78275001,5219
78280001,78300001,20000,78290001,5220
78295001,78315001,20000,78305001,5221
78310001,78330001,20000,78320001,5222
78325001,78345001,20000,78335001,5223
78340001,78360001,20000,78350001,5224
78355001,78375001,20000,78365001,5225
78370001,78390001,20000,78380001,5226
78385001,78405001,20000,78395001,5227
78400001,78420001,20000,78410001,5228
78415001,78435001,20000,78425001,5229
78430001,78450001,20000,78440001,5230
78445001,78465001,20000,78455001,5231
78460001,78480001,20000,78470001,5232
78475001,78495001,20000,78485001,5233
78490001,78510001,20000,78500001,5234
78505001,78525001,20000,78515001,5235
78520001,78540001,20000,78530001,5236
78535001,78555001,20000,78545001,5237
78550001,78570001,20000,78560001,5238
78565001,78585001,20000,78575001,5239
78580001,78600001,20000,78590001,5240
78595001,78615001,20000,78605001,5241
78610001,78630001,20000,78620001,5242
78625001,78645001,20000,78635001,5243
78640001,78660001,20000,78650001,5244
78655001,78675001,20000,78665001,5245
78670001,78690001,20000,78680001,5246
78685001,78705001,20000,78695001,5247
78700001,78720001,20000,78710001,5248
78715001,78735001,20000,78725001,5249
78730001,78750001,20000,78740001,5250
78745001,78765001,20000,78755001,5251
78760001,78780001,20000,78770001,5252
78775001,78795001,20000,78785001,5253
78790001,78810001,20000,78800001,5254
78805001,78825001,20000,78815001,5255
78820001,78840001,20000,78830001,5256
78835001,78855001,20000,78845001,5257
78850001,78870001,20000,78860001,5258
78865001,78885001,20000,78875001,5259
78880001,78900001,20000,78890001,5260
78895001,78915001,20000,78905001,5261
78910001,78930001,20000,78920001,5262
78925001,78945001,20000,78935001,5263
78940001,78960001,20000,78950001,5264
78955001,78975001,20000,78965001,5265
78970001,78990001,20000,78980001,5266
78985001,79005001,20000,78995001,5267
79000001,79020001,20000,79010001,5268
79015001,79035001,20000,79025001,5269
79030001,79050001,20000,79040001,5270
79045001,79065001,20000,79055001,5271
79060001,79080001,20000,79070001,5272
79075001,79095001,20000,79085001,5273
79090001,79110001,20000,79100001,5274
79105001,79125001,20000,79115001,5275
79120001,79140001,20000,79130001,5276
79135001,79155001,20000,79145001,5277
79150001,79170001,20000,79160001,5278
79165001,79185001,20000,79175001,5279
79180001,79200001,20000,79190001,5280
79195001,79215001,20000,79205001,5281
79210001,79230001,20000,79220001,5282
79225001,79245001,20000,79235001,5283
79240001,79260001,20000,79250001,5284
79255001,79275001,20000,79265001,5285
79270001,79290001,20000,79280001,5286
79285001,79305001,20000,79295001,5287
79300001,79320001,20000,79310001,5288
79315001,79335001,20000,79325001,5289
79330001,79350001,20000,79340001,5290
79345001,79365001,20000,79355001,5291
79360001,79380001,20000,79370001,5292
79375001,79395001,20000,79385001,5293
79390001,79410001,20000,79400001,5294
79405001,79425001,20000,79415001,5295
79420001,79440001,20000,79430001,5296
79435001,79455001,20000,79445001,5297
79450001,79470001,20000,79460001,5298
79465001,79485001,20000,79475001,5299
79480001,79500001,20000,79490001,5300
79495001,79515001,20000,79505001,5301
79510001,79530001,20000,79520001,5302
79525001,79545001,20000,79535001,5303
79540001,79560001,20000,79550001,5304
79555001,79575001,20000,79565001,5305
79570001,79590001,20000,79580001,5306
79585001,79605001,20000,79595001,5307
79600001,79620001,20000,79610001,5308
79615001,79635001,20000,79625001,5309
79630001,79650001,20000,79640001,5310
79645001,79665001,20000,79655001,5311
79660001,79680001,20000,79670001,5312
79675001,79695001,20000,79685001,5313
79690001,79710001,20000,79700001,5314
79705001,79725001,20000,79715001,5315
79720001,79740001,20000,79730001,5316
79735001,79755001,20000,79745001,5317
79750001,79770001,20000,79760001,5318
79765001,79785001,20000,79775001,5319
79780001,79800001,20000,79790001,5320
79795001,79815001,20000,79805001,5321
79810001,79830001,20000,79820001,5322
79825001,79845001,20000,79835001,5323
79840001,79860001,20000,79850001,5324
79855001,79875001,20000,79865001,5325
79870001,79890001,20000,79880001,5326
79885001,79905001,20000,79895001,5327
79900001,79920001,20000,79910001,5328
79915001,79935001,20000,79925001,5329
79930001,79950001,20000,79940001,5330
79945001,79965001,20000,79955001,5331
79960001,79980001,20000,79970001,5332
79975001,79995001,20000,79985001,5333
79990001,80010001,20000,80000001,5334
80005001,80025001,20000,80015001,5335
80020001,80040001,20000,80030001,5336
80035001,80055001,20000,80045001,5337
80050001,80070001,20000,80060001,5338
80065001,80085001,20000,80075001,5339
80080001,80100001,20000,80090001,5340
80095001,80115001,20000,80105001,5341
80110001,80130001,20000,80120001,5342
80125001,80145001,20000,80135001,5343
80140001,80160001,20000,80150001,5344
80155001,80175001,20000,80165001,5345
80170001,80190001,20000,80180001,5346
80185001,80205001,20000,80195001,5347
80200001,80220001,20000,80210001,5348
80215001,80235001,20000,80225001,5349
80230001,80250001,20000,80240001,5350
80245001,80265001,20000,80255001,5351
80260001,80280001,20000,80270001,5352
80275001,80295001,20000,80285001,5353
80290001,80310001,20000,80300001,5354
80305001,80325001,20000,80315001,5355
80320001,80340001,20000,80330001,5356
80335001,80355001,20000,80345001,5357
80350001,80370001,20000,80360001,5358
80365001,80385001,20000,80375001,5359
80380001,80400001,20000,80390001,5360
80395001,80415001,20000,80405001,5361
80410001,80430001,20000,80420001,5362
80425001,80445001,20000,80435001,5363
80440001,80460001,20000,80450001,5364
80455001,80475001,20000,80465001,5365
80470001,80490001,20000,80480001,5366
80485001,80505001,20000,80495001,5367
80500001,80520001,20000,80510001,5368
80515001,80535001,20000,80525001,5369
80530001,80550001,20000,80540001,5370
80545001,80565001,20000,80555001,5371
80560001,80580001,20000,80570001,5372
80575001,80595001,20000,80585001,5373
80590001,80610001,20000,80600001,5374
80605001,80625001,20000,80615001,5375
80620001,80640001,20000,80630001,5376
80635001,80655001,20000,80645001,5377
80650001,80670001,20000,80660001,5378
80665001,80685001,20000,80675001,5379
80680001,80700001,20000,80690001,5380
80695001,80715001,20000,80705001,5381
80710001,80730001,20000,80720001,5382
80725001,80745001,20000,80735001,5383
80740001,80760001,20000,80750001,5384
80755001,80775001,20000,80765001,5385
80770001,80790001,20000,80780001,5386
80785001,80805001,20000,80795001,5387
80800001,80820001,20000,80810001,5388
80815001,80835001,20000,80825001,5389
80830001,80850001,20000,80840001,5390
80845001,80865001,20000,80855001,5391
80860001,80880001,20000,80870001,5392
80875001,80895001,20000,80885001,5393
80890001,80910001,20000,80900001,5394
80905001,80925001,20000,80915001,5395
80920001,80940001,20000,80930001,5396
80935001,80955001,20000,80945001,5397
80950001,80970001,20000,80960001,5398
80965001,80985001,20000,80975001,5399
80980001,81000001,20000,80990001,5400
80995001,81015001,20000,81005001,5401
81010001,81030001,20000,81020001,5402
81025001,81045001,20000,81035001,5403
81040001,81060001,20000,81050001,5404
81055001,81075001,20000,81065001,5405
81070001,81090001,20000,81080001,5406
81085001,81105001,20000,81095001,5407
81100001,81120001,20000,81110001,5408
81115001,81135001,20000,81125001,5409
81130001,81150001,20000,81140001,5410
81145001,81165001,20000,81155001,5411
81160001,81180001,20000,81170001,5412
81175001,81195001,20000,81185001,5413
81190001,81210001,20000,81200001,5414
81205001,81225001,20000,81215001,5415
81220001,81240001,20000,81230001,5416
81235001,81255001,20000,81245001,5417
81250001,81270001,20000,81260001,5418
81265001,81285001,20000,81275001,5419
81280001,81300001,20000,81290001,5420
81295001,81315001,20000,81305001,5421
81310001,81330001,20000,81320001,5422
81325001,81345001,20000,81335001,5423
81340001,81360001,20000,81350001,5424
81355001,81375001,20000,81365001,5425
81370001,81390001,20000,81380001,5426
81385001,81405001,20000,81395001,5427
81400001,81420001,20000,81410001,5428
81415001,81435001,20000,81425001,5429
81430001,81450001,20000,81440001,5430
81445001,81465001,20000,81455001,5431
81460001,81480001,20000,81470001,5432
81475001,81495001,20000,81485001,5433
81490001,81510001,20000,81500001,5434
81505001,81525001,20000,81515001,5435
81520001,81540001,20000,81530001,5436
81535001,81555001,20000,81545001,5437
81550001,81570001,20000,81560001,5438
81565001,81585001,20000,81575001,5439
81580001,81600001,20000,81590001,5440
81595001,81615001,20000,81605001,5441
81610001,81630001,20000,81620001,5442
81625001,81645001,20000,81635001,5443
81640001,81660001,20000,81650001,5444
81655001,81675001,20000,81665001,5445
81670001,81690001,20000,81680001,5446
81685001,81705001,20000,81695001,5447
81700001,81720001,20000,81710001,5448
81715001,81735001,20000,81725001,5449
81730001,81750001,20000,81740001,5450
81745001,81765001,20000,81755001,5451
81760001,81780001,20000,81770001,5452
81775001,81795001,20000,81785001,5453
81790001,81810001,20000,81800001,5454
81805001,81825001,20000,81815001,5455
81820001,81840001,20000,81830001,5456
81835001,81855001,20000,81845001,5457
81850001,81870001,20000,81860001,5458
81865001,81885001,20000,81875001,5459
81880001,81900001,20000,81890001,5460
81895001,81915001,20000,81905001,5461
81910001,81930001,20000,81920001,5462
81925001,81945001,20000,81935001,5463
81940001,81960001,20000,81950001,5464
81955001,81975001,20000,81965001,5465
81970001,81990001,20000,81980001,5466
81985001,82005001,20000,81995001,5467
82000001,82020001,20000,82010001,5468
82015001,82035001,20000,82025001,5469
82030001,82050001,20000,82040001,5470
82045001,82065001,20000,82055001,5471
82060001,82080001,20000,82070001,5472
82075001,82095001,20000,82085001,5473
82090001,82110001,20000,82100001,5474
82105001,82125001,20000,82115001,5475
82120001,82140001,20000,82130001,5476
82135001,82155001,20000,82145001,5477
82150001,82170001,20000,82160001,5478
82165001,82185001,20000,82175001,5479
82180001,82200001,20000,82190001,5480
82195001,82215001,20000,82205001,5481
82210001,82230001,20000,82220001,5482
82225001,82245001,20000,82235001,5483
82240001,82260001,20000,82250001,5484
82255001,82275001,20000,82265001,5485
82270001,82290001,20000,82280001,5486
82285001,82305001,20000,82295001,5487
82300001,82320001,20000,82310001,5488
82315001,82335001,20000,82325001,5489
82330001,82350001,20000,82340001,5490
82345001,82365001,20000,82355001,5491
82360001,82380001,20000,82370001,5492
82375001,82395001,20000,82385001,5493
82390001,82410001,20000,82400001,5494
82405001,82425001,20000,82415001,5495
82420001,82440001,20000,82430001,5496
82435001,82455001,20000,82445001,5497
82450001,82470001,20000,82460001,5498
82465001,82485001,20000,82475001,5499
82480001,82500001,20000,82490001,5500
82495001,82515001,20000,82505001,5501
82510001,82530001,20000,82520001,5502
82525001,82545001,20000,82535001,5503
82540001,82560001,20000,82550001,5504
82555001,82575001,20000,82565001,5505
82570001,82590001,20000,82580001,5506
82585001,82605001,20000,82595001,5507
82600001,82620001,20000,82610001,5508
82615001,82635001,20000,82625001,5509
82630001,82650001,20000,82640001,5510
82645001,82665001,20000,82655001,5511
82660001,82680001,20000,82670001,5512
82675001,82695001,20000,82685001,5513
82690001,82710001,20000,82700001,5514
82705001,82725001,20000,82715001,5515
82720001,82740001,20000,82730001,5516
82735001,82755001,20000,82745001,5517
82750001,82770001,20000,82760001,5518
82765001,82785001,20000,82775001,5519
82780001,82800001,20000,82790001,5520
82795001,82815001,20000,82805001,5521
82810001,82830001,20000,82820001,5522
82825001,82845001,20000,82835001,5523
82840001,82860001,20000,82850001,5524
82855001,82875001,20000,82865001,5525
82870001,82890001,20000,82880001,5526
82885001,82905001,20000,82895001,5527
82900001,82920001,20000,82910001,5528
82915001,82935001,20000,82925001,5529
82930001,82950001,20000,82940001,5530
82945001,82965001,20000,82955001,5531
82960001,82980001,20000,82970001,5532
82975001,82995001,20000,82985001,5533
82990001,83010001,20000,83000001,5534
83005001,83025001,20000,83015001,5535
83020001,83040001,20000,83030001,5536
83035001,83055001,20000,83045001,5537
83050001,83070001,20000,83060001,5538
83065001,83085001,20000,83075001,5539
83080001,83100001,20000,83090001,5540
83095001,83115001,20000,83105001,5541
83110001,83130001,20000,83120001,5542
83125001,83145001,20000,83135001,5543
83140001,83160001,20000,83150001,5544
83155001,83175001,20000,83165001,5545
83170001,83190001,20000,83180001,5546
83185001,83205001,20000,83195001,5547
83200001,83220001,20000,83210001,5548
83215001,83235001,20000,83225001,5549
83230001,83250001,20000,83240001,5550
83245001,83265001,20000,83255001,5551
83260001,83280001,20000,83270001,5552
83275001,83295001,20000,83285001,5553
83290001,83310001,20000,83300001,5554
83305001,83325001,20000,83315001,5555
83320001,83340001,20000,83330001,5556
83335001,83355001,20000,83345001,5557
83350001,83370001,20000,83360001,5558
83365001,83385001,20000,83375001,5559
83380001,83400001,20000,83390001,5560
83395001,83415001,20000,83405001,5561
83410001,83430001,20000,83420001,5562
83425001,83445001,20000,83435001,5563
83440001,83460001,20000,83450001,5564
83455001,83475001,20000,83465001,5565
83470001,83490001,20000,83480001,5566
83485001,83505001,20000,83495001,5567
83500001,83520001,20000,83510001,5568
83515001,83535001,20000,83525001,5569
83530001,83550001,20000,83540001,5570
83545001,83565001,20000,83555001,5571
83560001,83580001,20000,83570001,5572
83575001,83595001,20000,83585001,5573
83590001,83610001,20000,83600001,5574
83605001,83625001,20000,83615001,5575
83620001,83640001,20000,83630001,5576
83635001,83655001,20000,83645001,5577
83650001,83670001,20000,83660001,5578
83665001,83685001,20000,83675001,5579
83680001,83700001,20000,83690001,5580
83695001,83715001,20000,83705001,5581
83710001,83730001,20000,83720001,5582
83725001,83745001,20000,83735001,5583
83740001,83760001,20000,83750001,5584
83755001,83775001,20000,83765001,5585
83770001,83790001,20000,83780001,5586
83785001,83805001,20000,83795001,5587
83800001,83820001,20000,83810001,5588
83815001,83835001,20000,83825001,5589
83830001,83850001,20000,83840001,5590
83845001,83865001,20000,83855001,5591
83860001,83880001,20000,83870001,5592
83875001,83895001,20000,83885001,5593
83890001,83910001,20000,83900001,5594
83905001,83925001,20000,83915001,5595
83920001,83940001,20000,83930001,5596
83935001,83955001,20000,83945001,5597
83950001,83970001,20000,83960001,5598
83965001,83985001,20000,83975001,5599
83980001,84000001,20000,83990001,5600
83995001,84015001,20000,84005001,5601
84010001,84030001,20000,84020001,5602
84025001,84045001,20000,84035001,5603
84040001,84060001,20000,84050001,5604
84055001,84075001,20000,84065001,5605
84070001,84090001,20000,84080001,5606
84085001,84105001,20000,84095001,5607
84100001,84120001,20000,84110001,5608
84115001,84135001,20000,84125001,5609
84130001,84150001,20000,84140001,5610
84145001,84165001,20000,84155001,5611
84160001,84180001,20000,84170001,5612
84175001,84195001,20000,84185001,5613
84190001,84210001,20000,84200001,5614
84205001,84225001,20000,84215001,5615
84220001,84240001,20000,84230001,5616
84235001,84255001,20000,84245001,5617
84250001,84270001,20000,84260001,5618
84265001,84285001,20000,84275001,5619
84280001,84300001,20000,84290001,5620
84295001,84315001,20000,84305001,5621
84310001,84330001,20000,84320001,5622
84325001,84345001,20000,84335001,5623
84340001,84360001,20000,84350001,5624
84355001,84375001,20000,84365001,5625
84370001,84390001,20000,84380001,5626
84385001,84405001,20000,84395001,5627
84400001,84420001,20000,84410001,5628
84415001,84435001,20000,84425001,5629
84430001,84450001,20000,84440001,5630
84445001,84465001,20000,84455001,5631
84460001,84480001,20000,84470001,5632
84475001,84495001,20000,84485001,5633
84490001,84510001,20000,84500001,5634
84505001,84525001,20000,84515001,5635
84520001,84540001,20000,84530001,5636
84535001,84555001,20000,84545001,5637
84550001,84570001,20000,84560001,5638
84565001,84585001,20000,84575001,5639
84580001,84600001,20000,84590001,5640
84595001,84615001,20000,84605001,5641
84610001,84630001,20000,84620001,5642
84625001,84645001,20000,84635001,5643
84640001,84660001,20000,84650001,5644
84655001,84675001,20000,84665001,5645
84670001,84690001,20000,84680001,5646
84685001,84705001,20000,84695001,5647
84700001,84720001,20000,84710001,5648
84715001,84735001,20000,84725001,5649
84730001,84750001,20000,84740001,5650
84745001,84765001,20000,84755001,5651
84760001,84780001,20000,84770001,5652
84775001,84795001,20000,84785001,5653
84790001,84810001,20000,84800001,5654
84805001,84825001,20000,84815001,5655
84820001,84840001,20000,84830001,5656
84835001,84855001,20000,84845001,5657
84850001,84870001,20000,84860001,5658
84865001,84885001,20000,84875001,5659
84880001,84900001,20000,84890001,5660
84895001,84915001,20000,84905001,5661
84910001,84930001,20000,84920001,5662
84925001,84945001,20000,84935001,5663
84940001,84960001,20000,84950001,5664
84955001,84975001,20000,84965001,5665
84970001,84990001,20000,84980001,5666
84985001,85005001,20000,84995001,5667
85000001,85020001,20000,85010001,5668
85015001,85035001,20000,85025001,5669
85030001,85050001,20000,85040001,5670
85045001,85065001,20000,85055001,5671
85060001,85080001,20000,85070001,5672
85075001,85095001,20000,85085001,5673
85090001,85110001,20000,85100001,5674
85105001,85125001,20000,85115001,5675
85120001,85140001,20000,85130001,5676
85135001,85155001,20000,85145001,5677
85150001,85170001,20000,85160001,5678
85165001,85185001,20000,85175001,5679
85180001,85200001,20000,85190001,5680
85195001,85215001,20000,85205001,5681
85210001,85230001,20000,85220001,5682
85225001,85245001,20000,85235001,5683
85240001,85260001,20000,85250001,5684
85255001,85275001,20000,85265001,5685
85270001,85290001,20000,85280001,5686
85285001,85305001,20000,85295001,5687
85300001,85320001,20000,85310001,5688
85315001,85335001,20000,85325001,5689
85330001,85350001,20000,85340001,5690
85345001,85365001,20000,85355001,5691
85360001,85380001,20000,85370001,5692
85375001,85395001,20000,85385001,5693
85390001,85410001,20000,85400001,5694
85405001,85425001,20000,85415001,5695
85420001,85440001,20000,85430001,5696
85435001,85455001,20000,85445001,5697
85450001,85470001,20000,85460001,5698
85465001,85485001,20000,85475001,5699
85480001,85500001,20000,85490001,5700
85495001,85515001,20000,85505001,5701
85510001,85530001,20000,85520001,5702
85525001,85545001,20000,85535001,5703
85540001,85560001,20000,85550001,5704
85555001,85575001,20000,85565001,5705
85570001,85590001,20000,85580001,5706
85585001,85605001,20000,85595001,5707
85600001,85620001,20000,85610001,5708
85615001,85635001,20000,85625001,5709
85630001,85650001,20000,85640001,5710
85645001,85665001,20000,85655001,5711
85660001,85680001,20000,85670001,5712
85675001,85695001,20000,85685001,5713
85690001,85710001,20000,85700001,5714
85705001,85725001,20000,85715001,5715
85720001,85740001,20000,85730001,5716
85735001,85755001,20000,85745001,5717
85750001,85770001,20000,85760001,5718
85765001,85785001,20000,85775001,5719
85780001,85800001,20000,85790001,5720
85795001,85815001,20000,85805001,5721
85810001,85830001,20000,85820001,5722
85825001,85845001,20000,85835001,5723
85840001,85860001,20000,85850001,5724
85855001,85875001,20000,85865001,5725
85870001,85890001,20000,85880001,5726
85885001,85905001,20000,85895001,5727
85900001,85920001,20000,85910001,5728
85915001,85935001,20000,85925001,5729
85930001,85950001,20000,85940001,5730
85945001,85965001,20000,85955001,5731
85960001,85980001,20000,85970001,5732
85975001,85995001,20000,85985001,5733
85990001,86010001,20000,86000001,5734
86005001,86025001,20000,86015001,5735
86020001,86040001,20000,86030001,5736
86035001,86055001,20000,86045001,5737
86050001,86070001,20000,86060001,5738
86065001,86085001,20000,86075001,5739
86080001,86100001,20000,86090001,5740
86095001,86115001,20000,86105001,5741
86110001,86130001,20000,86120001,5742
86125001,86145001,20000,86135001,5743
86140001,86160001,20000,86150001,5744
86155001,86175001,20000,86165001,5745
86170001,86190001,20000,86180001,5746
86185001,86205001,20000,86195001,5747
86200001,86220001,20000,86210001,5748
86215001,86235001,20000,86225001,5749
86230001,86250001,20000,86240001,5750
86245001,86265001,20000,86255001,5751
86260001,86280001,20000,86270001,5752
86275001,86295001,20000,86285001,5753
86290001,86310001,20000,86300001,5754
86305001,86325001,20000,86315001,5755
86320001,86340001,20000,86330001,5756
86335001,86355001,20000,86345001,5757
86350001,86370001,20000,86360001,5758
86365001,86385001,20000,86375001,5759
86380001,86400001,20000,86390001,5760
86395001,86415001,20000,86405001,5761
86410001,86430001,20000,86420001,5762
86425001,86445001,20000,86435001,5763
86440001,86460001,20000,86450001,5764
86455001,86475001,20000,86465001,5765
86470001,86490001,20000,86480001,5766
86485001,86505001,20000,86495001,5767
86500001,86520001,20000,86510001,5768
86515001,86535001,20000,86525001,5769
86530001,86550001,20000,86540001,5770
86545001,86565001,20000,86555001,5771
86560001,86580001,20000,86570001,5772
86575001,86595001,20000,86585001,5773
86590001,86610001,20000,86600001,5774
86605001,86625001,20000,86615001,5775
86620001,86640001,20000,86630001,5776
86635001,86655001,20000,86645001,5777
86650001,86670001,20000,86660001,5778
86665001,86685001,20000,86675001,5779
86680001,86700001,20000,86690001,5780
86695001,86715001,20000,86705001,5781
86710001,86730001,20000,86720001,5782
86725001,86745001,20000,86735001,5783
86740001,86760001,20000,86750001,5784
86755001,86775001,20000,86765001,5785
86770001,86790001,20000,86780001,5786
86785001,86805001,20000,86795001,5787
86800001,86820001,20000,86810001,5788
86815001,86835001,20000,86825001,5789
86830001,86850001,20000,86840001,5790
86845001,86865001,20000,86855001,5791
86860001,86880001,20000,86870001,5792
86875001,86895001,20000,86885001,5793
86890001,86910001,20000,86900001,5794
86905001,86925001,20000,86915001,5795
86920001,86940001,20000,86930001,5796
86935001,86955001,20000,86945001,5797
86950001,86970001,20000,86960001,5798
86965001,86985001,20000,86975001,5799
86980001,87000001,20000,86990001,5800
86995001,87015001,20000,87005001,5801
87010001,87030001,20000,87020001,5802
87025001,87045001,20000,87035001,5803
87040001,87060001,20000,87050001,5804
87055001,87075001,20000,87065001,5805
87070001,87090001,20000,87080001,5806
87085001,87105001,20000,87095001,5807
87100001,87120001,20000,87110001,5808
87115001,87135001,20000,87125001,5809
87130001,87150001,20000,87140001,5810
87145001,87165001,20000,87155001,5811
87160001,87180001,20000,87170001,5812
87175001,87195001,20000,87185001,5813
87190001,87210001,20000,87200001,5814
87205001,87225001,20000,87215001,5815
87220001,87240001,20000,87230001,5816
87235001,87255001,20000,87245001,5817
87250001,87270001,20000,87260001,5818
87265001,87285001,20000,87275001,5819
87280001,87300001,20000,87290001,5820
87295001,87315001,20000,87305001,5821
87310001,87330001,20000,87320001,5822
87325001,87345001,20000,87335001,5823
87340001,87360001,20000,87350001,5824
87355001,87375001,20000,87365001,5825
87370001,87390001,20000,87380001,5826
87385001,87405001,20000,87395001,5827
87400001,87420001,20000,87410001,5828
87415001,87435001,20000,87425001,5829
87430001,87450001,20000,87440001,5830
87445001,87465001,20000,87455001,5831
87460001,87480001,20000,87470001,5832
87475001,87495001,20000,87485001,5833
87490001,87510001,20000,87500001,5834
87505001,87525001,20000,87515001,5835
87520001,87540001,20000,87530001,5836
87535001,87555001,20000,87545001,5837
87550001,87570001,20000,87560001,5838
87565001,87585001,20000,87575001,5839
87580001,87600001,20000,87590001,5840
87595001,87615001,20000,87605001,5841
87610001,87630001,20000,87620001,5842
87625001,87645001,20000,87635001,5843
87640001,87660001,20000,87650001,5844
87655001,87675001,20000,87665001,5845
87670001,87690001,20000,87680001,5846
87685001,87705001,20000,87695001,5847
87700001,87720001,20000,87710001,5848
87715001,87735001,20000,87725001,5849
87730001,87750001,20000,87740001,5850
87745001,87765001,20000,87755001,5851
87760001,87780001,20000,87770001,5852
87775001,87795001,20000,87785001,5853
87790001,87810001,20000,87800001,5854
87805001,87825001,20000,87815001,5855
87820001,87840001,20000,87830001,5856
87835001,87855001,20000,87845001,5857
87850001,87870001,20000,87860001,5858
87865001,87885001,20000,87875001,5859
87880001,87900001,20000,87890001,5860
87895001,87915001,20000,87905001,5861
87910001,87930001,20000,87920001,5862
87925001,87945001,20000,87935001,5863
87940001,87960001,20000,87950001,5864
87955001,87975001,20000,87965001,5865
87970001,87990001,20000,87980001,5866
87985001,88005001,20000,87995001,5867
88000001,88020001,20000,88010001,5868
88015001,88035001,20000,88025001,5869
88030001,88050001,20000,88040001,5870
88045001,88065001,20000,88055001,5871
88060001,88080001,20000,88070001,5872
88075001,88095001,20000,88085001,5873
88090001,88110001,20000,88100001,5874
88105001,88125001,20000,88115001,5875
88120001,88140001,20000,88130001,5876
88135001,88155001,20000,88145001,5877
88150001,88170001,20000,88160001,5878
88165001,88185001,20000,88175001,5879
88180001,88200001,20000,88190001,5880
88195001,88215001,20000,88205001,5881
88210001,88230001,20000,88220001,5882
88225001,88245001,20000,88235001,5883
88240001,88260001,20000,88250001,5884
88255001,88275001,20000,88265001,5885
88270001,88290001,20000,88280001,5886
88285001,88305001,20000,88295001,5887
88300001,88320001,20000,88310001,5888
88315001,88335001,20000,88325001,5889
88330001,88350001,20000,88340001,5890
88345001,88365001,20000,88355001,5891
88360001,88380001,20000,88370001,5892
88375001,88395001,20000,88385001,5893
88390001,88410001,20000,88400001,5894
88405001,88425001,20000,88415001,5895
88420001,88440001,20000,88430001,5896
88435001,88455001,20000,88445001,5897
88450001,88470001,20000,88460001,5898
88465001,88485001,20000,88475001,5899
88480001,88500001,20000,88490001,5900
88495001,88515001,20000,88505001,5901
88510001,88530001,20000,88520001,5902
88525001,88545001,20000,88535001,5903
88540001,88560001,20000,88550001,5904
88555001,88575001,20000,88565001,5905
88570001,88590001,20000,88580001,5906
88585001,88605001,20000,88595001,5907
88600001,88620001,20000,88610001,5908
88615001,88635001,20000,88625001,5909
88630001,88650001,20000,88640001,5910
88645001,88665001,20000,88655001,5911
88660001,88680001,20000,88670001,5912
88675001,88695001,20000,88685001,5913
88690001,88710001,20000,88700001,5914
88705001,88725001,20000,88715001,5915
88720001,88740001,20000,88730001,5916
88735001,88755001,20000,88745001,5917
88750001,88770001,20000,88760001,5918
88765001,88785001,20000,88775001,5919
88780001,88800001,20000,88790001,5920
88795001,88815001,20000,88805001,5921
88810001,88830001,20000,88820001,5922
88825001,88845001,20000,88835001,5923
88840001,88860001,20000,88850001,5924
88855001,88875001,20000,88865001,5925
88870001,88890001,20000,88880001,5926
88885001,88905001,20000,88895001,5927
88900001,88920001,20000,88910001,5928
88915001,88935001,20000,88925001,5929
88930001,88950001,20000,88940001,5930
88945001,88965001,20000,88955001,5931
88960001,88980001,20000,88970001,5932
88975001,88995001,20000,88985001,5933
88990001,89010001,20000,89000001,5934
89005001,89025001,20000,89015001,5935
89020001,89040001,20000,89030001,5936
89035001,89055001,20000,89045001,5937
89050001,89070001,20000,89060001,5938
89065001,89085001,20000,89075001,5939
89080001,89100001,20000,89090001,5940
89095001,89115001,20000,89105001,5941
89110001,89130001,20000,89120001,5942
89125001,89145001,20000,89135001,5943
89140001,89160001,20000,89150001,5944
89155001,89175001,20000,89165001,5945
89170001,89190001,20000,89180001,5946
89185001,89205001,20000,89195001,5947
89200001,89220001,20000,89210001,5948
89215001,89235001,20000,89225001,5949
89230001,89250001,20000,89240001,5950
